Date,Rating,Text
2 September 2017,Rated 1 stars out of five stars,"after new update , i cant add friend . fix this i give 5"
2 September 2017,Rated 1 stars out of five stars,it crashes at certain posts . whenever I reach that same post it crashes immediately! this is aweful
2 September 2017,Rated 3 stars out of five stars,Not seen our online friends easyly......so i think this update is wrost......and old..app is best
2 September 2017,Rated 2 stars out of five stars,I can't use fb. It always load and then the screen turned white. Also the messrnger
3 September 2017,Rated 1 stars out of five stars,My Facebook will not let me update my status at all it need fixed asap! This happens every time I update the app!
2 September 2017,Rated 3 stars out of five stars,Don't know why but I have never received the gif button.
1 September 2017,Rated 1 stars out of five stars,The app is getting weird....it doesn't show the content and it's all scrambled
3 September 2017,Rated 1 stars out of five stars,why does fb crash every 4 or 5 minutes ? get a grip man !
2 September 2017,Rated 1 stars out of five stars,The floating video is annoying. How do I get rid of it?!
3 September 2017,Rated 5 stars out of five stars,Moving my ratings 5 to 2 star..Because I tired from daily updates
2 September 2017,Rated 1 stars out of five stars,Keep getting error reports on Sony xperia and nothing being dj e about it.
2 September 2017,Rated 1 stars out of five stars,It won't let me open my page. I hate this app
4 September 2017,Rated 1 stars out of five stars,The last update is terrible. It just keeps force closing
2 September 2017,Rated 4 stars out of five stars,The new gif update for comments isn't available to me. I have an LG Stylo 2 running on android os Lollipop. Please make the gif comment button available to lower os users!!!!!
2 September 2017,Rated 2 stars out of five stars,"Data saver not working. Previous version was better. It only has default settings, can't customize"
3 September 2017,Rated 1 stars out of five stars,"Stupid feature like a minimized screen playing video as Youtube, but nothing can stop the video. The pause buttom seems like useless. Worst copy feature. Shame to FB"
3 September 2017,Rated 5 stars out of five stars,sometimes it doesn't work sending error report. plz do something
1 September 2017,Rated 3 stars out of five stars,Will not let me post a profile video. Ends up freezing and doesn't show the segment of video I select.
1 September 2017,Rated 3 stars out of five stars,R.. wpuldIlike to help others with troubles.. it's just another identity stealer
5 September 2017,Rated 1 stars out of five stars,I've downloaded the latest Facebook app and it is very slow when scrolling or going through Facebook feeds. Is there something that I can do so that this problem does not continue ?
3 September 2017,Rated 1 stars out of five stars,Facebook please when i hit back button i mean close the video not keep playing or replaying it in a popup
4 September 2017,Rated 1 stars out of five stars,Not working properly in Moto m mobile. Automatically getting off.
4 September 2017,Rated 4 stars out of five stars,New update removed the option to pick my own notification tone. Update; the notification tone option has been moved. To find it go to Menu &gt;notification settings &gt;push (scroll to bottom)&gt;tone. Could have made it easier to find...like IDK a tab that says notification tone setting. Lmao!
4 September 2017,Rated 1 stars out of five stars,Since updating my phone to Android 7 and the FB app I can now not open the message app from FB have to open as a separate app. Please fix
4 September 2017,Rated 2 stars out of five stars,"Keep on updating every 2 or 3 days. My phone overheating everytime, and always running background apps until use 10.6 mAh my batttery phone. Every single days."
3 September 2017,Rated 2 stars out of five stars,Marketplace will not load or when it loads it freezes every time. LG k8v
2 September 2017,Rated 3 stars out of five stars,I want the video section back. I don't like what y'all have changed it to. I have cable tv.
3 September 2017,Rated 1 stars out of five stars,Always detected screen overly. Need much more improvements.
2 September 2017,Rated 1 stars out of five stars,Last update is very annoying playing video out side of the app cant turn off
3 September 2017,Rated 1 stars out of five stars,Its not letting me get in do not download!! :0 :((
1 September 2017,Rated 1 stars out of five stars,"Images, videos etc now fail to load since the last update..."
2 September 2017,Rated 3 stars out of five stars,My volume control doesn't work after the last update.
2 September 2017,Rated 2 stars out of five stars,"Unreliable, continues to display posts after they are hidden."
4 September 2017,Rated 1 stars out of five stars,Stupid app... new version is not work properly...
3 September 2017,Rated 2 stars out of five stars,"Lot's of updates, I'm tired. New update is crashing."
1 September 2017,Rated 1 stars out of five stars,It would not work don't know what wrong because this a new phone
1 September 2017,Rated 4 stars out of five stars,Reject all fake accounts . Permit to open accounts only with authentic Id prof.
2 September 2017,Rated 3 stars out of five stars,I strongly suggest this application be possible to store in the external memory since it occupies a large device memory storage.
3 September 2017,Rated 1 stars out of five stars,It updated TEN MINUTES AGO! It has crashed THREE TIMES!
1 September 2017,Rated 1 stars out of five stars,I tried to change my video profile to a new one and it won't play the video so now I have no choice but to have a regular profile pic 😒 please fix this.
3 September 2017,Rated 3 stars out of five stars,Bloated. Prefer org installed version which is minimally useful but smaller memory use
3 September 2017,Rated 1 stars out of five stars,Before i can open it. I have to uninstall it. Not a good app. Worst of the worst.
3 September 2017,Rated 2 stars out of five stars,Clicking on HD logo while watching videos does not make any changes to the quality of the video. Videos appear in 144p quality even though HD is enabled
4 September 2017,Rated 5 stars out of five stars,Glad to report i have had 0 problems recently with this app.
4 September 2017,Rated 1 stars out of five stars,"This update screwed with the whole video watching experience. If I back out of a video it means that i'm done with the video, yet facebook decided to continue playing it on the corner of the screen adding an extra step to close the video! It's annoying and there is no option to turn it off, atleast add the option if you insist on keeping this useless feature!"
4 September 2017,Rated 3 stars out of five stars,You get an update almost every week and it never gets better... Doesn't work smoothly and crashes every now then...
4 September 2017,Rated 1 stars out of five stars,"This new feature where videos continue to play after you've closed them in a little box in the corner is useless, at least add an option to remove it if you do not want it."
2 September 2017,Rated 5 stars out of five stars,"Amazing App Best app ever, but can be scary at times, if other people find your Facebook status and other stuff."
2 September 2017,Rated 1 stars out of five stars,Facebook app content blurs n unable to read the line
3 September 2017,Rated 1 stars out of five stars,The update is so buggy in my Asus phone. Lollipop OS. Always not responding and suddenly turns screen into full black while playing videos. I'm sure it's not my phone cuz I have enough storage capacity and doesn't have much apps. Please help!
4 September 2017,Rated 1 stars out of five stars,Keep forcing me to stop. Cant even log out
3 September 2017,Rated 1 stars out of five stars,I have a big problem with this app always stop Please repair it
3 September 2017,Rated 1 stars out of five stars,Your stupid multi tasking video feature is a pain in the ass
3 September 2017,Rated 1 stars out of five stars,Please fix all bugs... continously hanging my phone
3 September 2017,Rated 2 stars out of five stars,How do stop videos getting floated over the feed?
2 September 2017,Rated 2 stars out of five stars,Ffs old news again when it works after last two updates
3 September 2017,Rated 1 stars out of five stars,"I have a trouble in reading comments of any videos, why again the video is playing while reading comments and comment screen is very small, in the top video is playing and in the below very low sapce for comments.. please update like before as when I click on comments tab whole screen should display."
3 September 2017,Rated 3 stars out of five stars,If I'm watching a video on Facebook and then hit the back button it takes me back to the top of my newfeed and not back to where I was in the news feed.
1 September 2017,Rated 5 stars out of five stars,Is superb but not all my background pictures functions I can't find some of the pic's
4 September 2017,Rated 1 stars out of five stars,app starts freezing when trying to post. please fix.
3 September 2017,Rated 1 stars out of five stars,Something's wrong with this app.. Have tried installing it so many times.. But just doesn't apper anywhere on my phone.. Plus it doesn't run.. Even if i bang my head to death.. It won't
2 September 2017,Rated 3 stars out of five stars,App slow down after 2 or 3 wks
2 September 2017,Rated 2 stars out of five stars,With the latest update having lag in opening videos and app
2 September 2017,Rated 1 stars out of five stars,same time it was unusually blocking for 3 days etc
2 September 2017,Rated 1 stars out of five stars,"Always show that i got new notification, but when i open it, i cant see any new notification."
2 September 2017,Rated 2 stars out of five stars,Hey problem with two factor authentication I not received SMS why???
2 September 2017,Rated 2 stars out of five stars,Having friends but they're not in my friends list.. ticking me off!!!
3 September 2017,Rated 5 stars out of five stars,Small corruption's can u decrease size it may give u മോർ star
2 September 2017,Rated 1 stars out of five stars,The new update has made the app worse! Liked the previous version better
2 September 2017,Rated 1 stars out of five stars,Last 2 FB updates are making my mobile very slow while typing status.....
2 September 2017,Rated 1 stars out of five stars,"I hate this, my fb always crashed. 😡😡"
2 September 2017,Rated 1 stars out of five stars,The update literally freezes every minute and a half to two minutes
2 September 2017,Rated 3 stars out of five stars,I want the video section back. I don't like what y'all have changed it to. I have cable tv.
3 September 2017,Rated 1 stars out of five stars,"App is slow,consumes lot of ram and space. iOS is far better"
2 September 2017,Rated 5 stars out of five stars,I want to see some thing unique n New experience....plz update the fb
2 September 2017,Rated 2 stars out of five stars,It's crashing my phone too much these days... Forcing me to uninstall it
3 September 2017,Rated 1 stars out of five stars,Updated the app and now it's lagging way too much
2 September 2017,Rated 3 stars out of five stars,You can't move photos from one album to another!? Well that's dumb.
2 September 2017,Rated 3 stars out of five stars,"Continue playing video, after push back, so annoying."
3 September 2017,Rated 4 stars out of five stars,Ever since the update it says that Facebook has stopped when it hasn't. But other than that it's still pretty good.
2 September 2017,Rated 1 stars out of five stars,Won't let me exit out of videos!!! No way to shut them off even when I exit out of the app. FIX THE PROBLEM!!!!!!
3 September 2017,Rated 1 stars out of five stars,"Slow, crashes all the time, worst update ever."
3 September 2017,Rated 1 stars out of five stars,Navigation bar shifted to bottom..bring it back on top
2 September 2017,Rated 2 stars out of five stars,Dislike new update with new layout swiping up newsfeed and you constantly pull up the new bar at th bottom!!!
2 September 2017,Rated 4 stars out of five stars,It's getting better in terms of performance and usability. The new UI is pleasing for the eye!
2 September 2017,Rated 3 stars out of five stars,Some times this app is slowing down the smart phone with 6 GB RAM and 64 GB ROM rest everything is awesome
4 September 2017,Rated 5 stars out of five stars,This new update with problem every time I check fb some time work only 30 sec some time 1 check fb still hang. What's the problem with new update 😡😡😡😡
4 September 2017,Rated 3 stars out of five stars,Ever since my Facebook app updated two days ago it has crashed about 15 times. This is ridiculous
4 September 2017,Rated 1 stars out of five stars,After lastest update my app keeps l freezing & crashing... fix it!!!!!
4 September 2017,Rated 3 stars out of five stars,It goofs up way too much recently.
4 September 2017,Rated 1 stars out of five stars,Fkn s7 fb update is shiit i try to reply back to a comment wont let me fix this bs facebook.
4 September 2017,Rated 5 stars out of five stars,Can't see those new like buttons :(
4 September 2017,Rated 1 stars out of five stars,Videos keep stopping and even gifs. On perfectly fine 4G data connection.
4 September 2017,Rated 5 stars out of five stars,I love Facebook because it keeps you of the day with your friends and family and news
3 September 2017,Rated 1 stars out of five stars,The mini video after watching so annoying
3 September 2017,Rated 1 stars out of five stars,This is draining my phone having to update daily
4 September 2017,Rated 2 stars out of five stars,for past one month facing battery drainning issue in my oneplus 3T even Android system is keep on notifying.. please fix it.
2 September 2017,Rated 5 stars out of five stars,I just love t so much I can communicate with people around the world
2 September 2017,Rated 1 stars out of five stars,I was very happy when i see groups icon on top. Now its suckssssss again... 😡
4 September 2017,Rated 2 stars out of five stars,"Every day.. ""Looks like you need to update your app"". Click update multiple times plus auto update is allowed. So annoying."
4 September 2017,Rated 1 stars out of five stars,This new version is soo damn unstable on my lg g4. Keeps crashing and keeps getting stuck.
4 September 2017,Rated 5 stars out of five stars,Not a good version very much time taken for open my account can you update latest version again
4 September 2017,Rated 2 stars out of five stars,"I tried many times to download Facebook app but I am getting this error again and again ""error 504"" and this app is so heavy"
2 September 2017,Rated 1 stars out of five stars,My app after update slows down its performance even more.
2 September 2017,Rated 3 stars out of five stars,"My timeline rakes a while to load or it won't load at all. Also, I can't load frames for my profile picture."
2 September 2017,Rated 2 stars out of five stars,Having friends but they're not in my friends list.. ticking me off!!!
4 September 2017,Rated 1 stars out of five stars,The app freezes always whenever I open an image album on my timeline and force closes.
4 September 2017,Rated 1 stars out of five stars,well its not smoother anymore from this version nd icons are disgusting plese give me old versions
4 September 2017,Rated 2 stars out of five stars,stop asking me to watch videos outside facebook option every time i watch a damn video its so annoyingggggg
4 September 2017,Rated 3 stars out of five stars,Videos on the timeline take a long time to play and often get stuck buffering. On a optic fiber connection!
4 September 2017,Rated 5 stars out of five stars,Amazing app. But after last update app is crushing in every five minutes in Android 7.1.2 .please do something quickly
4 September 2017,Rated 3 stars out of five stars,"Too large (takes too much space), too invasive, snoopy & uses way too much data; even if I choose to restrict data usage."
4 September 2017,Rated 1 stars out of five stars,Told me to update then wouldn't install. Kept crashing. Uninstalled my app then told me had re install & won't upload
3 September 2017,Rated 3 stars out of five stars,It's alright other than I can't get any profile videos to work. Any suggestions for a fix?
3 September 2017,Rated 1 stars out of five stars,"Latest update is rubbish, Facebook freezing on me and kicking me off Facebook altogether. Just why does it need updated every week anyway???"
3 September 2017,Rated 3 stars out of five stars,The live video doesn't play properly after update. It's like a distorted old tv
2 September 2017,Rated 1 stars out of five stars,Every time it is automatically logging out and not opening fast even after updating also
2 September 2017,Rated 4 stars out of five stars,I update many times but i can't upload my story and also I can't see another's story...
2 September 2017,Rated 1 stars out of five stars,No notification since upgrade to the newest update..
1 September 2017,Rated 3 stars out of five stars,The videos that automatically playing it turns to blurdy unclear videos.
3 September 2017,Rated 5 stars out of five stars,SUPER APPLICATION. 5 STAR.HATO TERE AASHIK HAI SADIO PURANE
2 September 2017,Rated 1 stars out of five stars,Crashes EVERY time I want to check my 'events' with the newest version
2 September 2017,Rated 3 stars out of five stars,Since the update it forces close and freezes. I had to uninstall it and reinstall
4 September 2017,Rated 3 stars out of five stars,"Problem searching in groups. Everytime I try searching for something on a group, it takes me back to my home page."
4 September 2017,Rated 3 stars out of five stars,"Problems uploading new profile image, checked page notifications remain blue which is annoying, slow, uses a lot of space."
4 September 2017,Rated 3 stars out of five stars,Please STOP telling me I have a message through FB when messenger says otherwise... IT'S ANNOYING!
2 September 2017,Rated 1 stars out of five stars,Just updated and the app doesn't work.
2 September 2017,Rated 4 stars out of five stars,It's been great it has me keeping in contact with my family
2 September 2017,Rated 1 stars out of five stars,"Please get rid of the mini video player. When I back out of a video, I want it gone, not smaller."
2 September 2017,Rated 1 stars out of five stars,I thought updates where supposed to make an app better. Every one makes this app worse.
4 September 2017,Rated 5 stars out of five stars,Live is so dark. Htc desire 10 pro.
4 September 2017,Rated 1 stars out of five stars,The latest update will not download all other apps have updated!!!if you want me to continue using your program get your links working properly swell as this update problem😬
4 September 2017,Rated 4 stars out of five stars,"Works good but the ""like"" button needs to be put somewhere else. It's too easy to hit by mistake."
2 September 2017,Rated 2 stars out of five stars,Very slow app Lots of update bt not improvement in app
2 September 2017,Rated 1 stars out of five stars,"Terrible, always incredibly slow to start and then crashes."
2 September 2017,Rated 5 stars out of five stars,I love this app . It's good . I enjoy this app . Big thumbs up to facebook 👍👍👍
3 September 2017,Rated 3 stars out of five stars,This app stops working when I go to buy and sell option. Can you fix this problem?
1 September 2017,Rated 1 stars out of five stars,Remove the Fvking floating videos its Fvking Annoying. As Fvk!!!!.!
2 September 2017,Rated 1 stars out of five stars,I got sick of weekly update .. why is that for ... silly moran .. stuped low attitud . Or to get many from us somehow
4 September 2017,Rated 4 stars out of five stars,Love Facebook to keep in touch with far away friends and family and great for meeting new friends but definitely not for the young kids you never know what's gonna pop up
4 September 2017,Rated 2 stars out of five stars,The reason I have 2 star I get hang....no working properly I changed my profile it has uploaded the profile...the worst think I'm images it awesome in reality it worst .........
4 September 2017,Rated 1 stars out of five stars,It will not let me log in because I was trying to shut down my other accounts that was using the same email so it can go in the toilet and I will stay with Google +
2 September 2017,Rated 5 stars out of five stars,Having trouble posting. Going to delete and reinstall.
4 September 2017,Rated 1 stars out of five stars,Where has the group tab gone? it was nice to browse this as a feed.
2 September 2017,Rated 1 stars out of five stars,Just updated and the app doesn't work.
2 September 2017,Rated 4 stars out of five stars,facebook sometime stoped but it is very intresing
4 September 2017,Rated 1 stars out of five stars,The last update does not work in my phone. I can not open the photos of histories
4 September 2017,Rated 3 stars out of five stars,Not sure why you had to replace the convenient groups button on the top with the add friends one.
2 September 2017,Rated 2 stars out of five stars,Can anyone else not comment on a fb post using the gif feature?? Theres not even an icon for it 😒
4 September 2017,Rated 3 stars out of five stars,Crashes all of the time .. tried uninstalling and reinstalling but still have problems .. not worth it anymore
4 September 2017,Rated 1 stars out of five stars,My captions won't save. I have to go back and edit captions and retype everything all. Over again.
4 September 2017,Rated 1 stars out of five stars,"Closes itself as soon as I scroll or check notifications. LG tablet. Tried updating, no improvement. Useless."
4 September 2017,Rated 1 stars out of five stars,Does the job so many updates but don't see any new feature effects tho? Now getting an annoying pop-up message about logging on to see what I've missed. Unnecessary. 2017 June laggy and hangs! Bad user experience. 2017 September still so laggy and hangs.
4 September 2017,Rated 3 stars out of five stars,I facing a problem since few weeks....when i try to open a link from any page..it tries to load and unfortunately app closes...i dnt knw if its my mobile problem or app..app is up to date..and my mb is also new $@MSUNG j7
2 September 2017,Rated 3 stars out of five stars,i can't see any different new update version.
2 September 2017,Rated 2 stars out of five stars,Can't load this App... The problem is the app not my phone ...
2 September 2017,Rated 4 stars out of five stars,friend request disappeared after installing the latest update
2 September 2017,Rated 4 stars out of five stars,"During the devastation of Harvey, it has been a life saver, literally!"
2 September 2017,Rated 2 stars out of five stars,I changed my phone to S8 and my facebook keep on crashing...
4 September 2017,Rated 1 stars out of five stars,Don't like the policing very inconsistent. Still has bugs.
4 September 2017,Rated 3 stars out of five stars,Its really stupid idea to put discover people icon at the top of menu and new feeds at the end ...
3 September 2017,Rated 5 stars out of five stars,Dis shii right here naye just playing it's all gud in da mad Town
3 September 2017,Rated 3 stars out of five stars,In this app same post showing repeatedly over and over again its irritated during using
2 September 2017,Rated 1 stars out of five stars,I forget my password then they send me a reset code and the FB doesn't accept it
1 September 2017,Rated 1 stars out of five stars,As soon as I scroll down after watching the video it starts playing again in the background and I have to listen to the whole video while scrolling down
2 September 2017,Rated 1 stars out of five stars,Always big updates..fadeup with app.. website is good...any substitute of this app
1 September 2017,Rated 1 stars out of five stars,Update its not work for group search
2 September 2017,Rated 5 stars out of five stars,Need to better Its take too much space.... Can be lighter
2 September 2017,Rated 5 stars out of five stars,"This is a great app! That is all, as you were."
2 September 2017,Rated 5 stars out of five stars,Its great to see n communicate with the family all over the world
3 September 2017,Rated 1 stars out of five stars,Face book does not work now
3 September 2017,Rated 1 stars out of five stars,Every time I try to reset pass the same codes are sent and non of which work! Going on week two now!!!
2 September 2017,Rated 5 stars out of five stars,You put to much fake stuff on here
3 September 2017,Rated 3 stars out of five stars,Too much need of update and when I update it's saying to reupdate again .. n it takes forever to install
2 September 2017,Rated 5 stars out of five stars,"Often use it, keep on going, more information from our life in Earth ;-)"
3 September 2017,Rated 1 stars out of five stars,The feed updates itself and I hate it specially when I am reading a post or watching a video.
3 September 2017,Rated 1 stars out of five stars,This new version isn't working on my phone. Hell its not even logging me in.
1 September 2017,Rated 1 stars out of five stars,I still don't have the gif option in the comment section of posts.. Why is this please?!
2 September 2017,Rated 2 stars out of five stars,"The notification bar at the bottom of the screen instead or on top, SUCKS!"
5 September 2017,Rated 1 stars out of five stars,This app constantly fails and keeps closing itself regardless off what I do
4 September 2017,Rated 4 stars out of five stars,I had to reinstall because it kept freezing. Now I lost my marketplace??WTH
4 September 2017,Rated 1 stars out of five stars,"Videos are not playing continuously.. daily updating.. but no big change.. worst app.. eating memory, space and battery.."
2 September 2017,Rated 3 stars out of five stars,My app don't have deactivation account option. Please advise how to have it.
2 September 2017,Rated 1 stars out of five stars,"After every update the app became heavier and not work smoothly, crashes all the time."
4 September 2017,Rated 3 stars out of five stars,Updates The installation still does not work. I don't imagine it ever will. Just don't understand.
4 September 2017,Rated 4 stars out of five stars,Love that I can stay connected with family and friends easily & know the how and what of life not always easy but having support & friendship is priceless! THKU FACEBOOK!
4 September 2017,Rated 2 stars out of five stars,Bring back the group's tab!!! I loved the group's tab. Also having problems with groups loading
4 September 2017,Rated 1 stars out of five stars,"Keeps freezing, can't even load it anymore. Tried uninstalling and reinstalling, didn't help"
4 September 2017,Rated 1 stars out of five stars,I have not been able to go on my Facebook page in two days.
4 September 2017,Rated 2 stars out of five stars,Bring back the friend list on the right side with corresponding log time.... That would be better
4 September 2017,Rated 3 stars out of five stars,3 updates in 1 week and still freezing up in Marketplace and swap groups. So frustrating!!!
4 September 2017,Rated 4 stars out of five stars,What happen to FB? Now if i want to wish someone a happy bday with a pic i cant.... wtheck
4 September 2017,Rated 1 stars out of five stars,Seriously slow with last update. Fix!
4 September 2017,Rated 1 stars out of five stars,Why is it that every time this app updates they break the auto play feature?
4 September 2017,Rated 3 stars out of five stars,I love the Facebook app but ever since I updated it keeps freezing up on me and it lags and it doesn't share posts when I try to share them please fix it.
4 September 2017,Rated 1 stars out of five stars,There is some spamware installed it keeps popping up when I read articles.
3 September 2017,Rated 2 stars out of five stars,Could not be so hungry on disk space and battery.
2 September 2017,Rated 5 stars out of five stars,Thanks a lot that you've resolved the issue..now all videos are playing
4 September 2017,Rated 3 stars out of five stars,It's okay but since new update 360 photo crashes Facebook down...poor
2 September 2017,Rated 4 stars out of five stars,This app hangs after this new update.
2 September 2017,Rated 2 stars out of five stars,Good apps nice but i think feel not ....i can tell sorry
2 September 2017,Rated 1 stars out of five stars,If I don't want to view a video and I am pressing back button it start veiwing in small window
1 September 2017,Rated 5 stars out of five stars,We always connect with my friends and releatives for fb only..excellent communication app
2 September 2017,Rated 2 stars out of five stars,Latest update got crashed frequently.
3 September 2017,Rated 2 stars out of five stars,Every time I try to search something the app stops and restarts. Huge DISAPPOINTMENT
2 September 2017,Rated 5 stars out of five stars,Great for keeping up with my family around the world.
3 September 2017,Rated 1 stars out of five stars,It has crashed more then 50 times after today's updates
2 September 2017,Rated 2 stars out of five stars,I'd give 5 stars if it didnt make you crop a photo before making it your profile pic -_-
3 September 2017,Rated 2 stars out of five stars,Constant problems loading English then constant link problems and then connectivity issues and delay from messages
2 September 2017,Rated 1 stars out of five stars,Keep crashing after I open the app!!!!! #Note5
1 September 2017,Rated 4 stars out of five stars,Try to download videos directly into our gallery instead of offline.
3 September 2017,Rated 3 stars out of five stars,In this app same post showing repeatedly over and over again its irritated during using
1 September 2017,Rated 5 stars out of five stars,"After the latest update, the app always not responding. My device is xiaomi mi6"
3 September 2017,Rated 2 stars out of five stars,Videos aren't playing. Please fix issue
2 September 2017,Rated 5 stars out of five stars,"It's okay why I say that is cause I have ? Bout everything Now these Days .... ""on it "" I can answer...."
3 September 2017,Rated 2 stars out of five stars,Fonts auto resizing when typing wall post is so annoying.
3 September 2017,Rated 1 stars out of five stars,Unable to play videos. Some videos play for few seconds and then stop and keeps on buffering for indefinite time.
2 September 2017,Rated 2 stars out of five stars,Very Big size apps suddenly crush this apps don't Enjoy yet.
2 September 2017,Rated 4 stars out of five stars,App is good want good Ram for phone to d best performance
4 September 2017,Rated 1 stars out of five stars,Constantly crashes on android. I have to uninstall and reinstall approximately twice a week.
4 September 2017,Rated 4 stars out of five stars,I had to reinstall because it kept freezing. Now I lost my marketplace??WTH
4 September 2017,Rated 2 stars out of five stars,Numerous updates & keeps glitching - can I go back to the old version
2 September 2017,Rated 5 stars out of five stars,Wow so simple to use i love the new features
3 September 2017,Rated 1 stars out of five stars,Crashes every time i open it now
4 September 2017,Rated 1 stars out of five stars,Samsung galaxy s7 edge. App unusable after update. Severe lagging. Horrible update!
4 September 2017,Rated 1 stars out of five stars,Its very slow when scrolling pictures and sometimes it not responding ×_×#
2 September 2017,Rated 5 stars out of five stars,I think so better than others Aap..
4 September 2017,Rated 1 stars out of five stars,"Annoying, kerp changing the interface Stop it & stop asking me to load messenger"
4 September 2017,Rated 1 stars out of five stars,This version sucks. I want back the old one. How can i do this?
4 September 2017,Rated 5 stars out of five stars,when you wanna get rid of the video in the corner just throw it away.
4 September 2017,Rated 2 stars out of five stars,Stop updating app. It makes things worse! Videos constantly keep freezing.
4 September 2017,Rated 5 stars out of five stars,Please update the icon of fb it is faded as compare to other social network.
4 September 2017,Rated 3 stars out of five stars,Since last update no notification at all !!! Fed up of reporting it
2 September 2017,Rated 5 stars out of five stars,"I love it, but I got the problem with setting my avatar by a video. Please help. Thanks"
2 September 2017,Rated 1 stars out of five stars,Plagued by adverts now. Drives me mad!
2 September 2017,Rated 5 stars out of five stars,"Great, east, smooth app. Keep up the good work, guys!"
4 September 2017,Rated 1 stars out of five stars,"My phone always log. Facebook said ""your facebook is not working"". Stupid"
3 September 2017,Rated 1 stars out of five stars,Facebook deleted some of my friends and add adverts which I hate the most
2 September 2017,Rated 5 stars out of five stars,Thank you app normal again
2 September 2017,Rated 2 stars out of five stars,It's amazing how video playback is still completely broken lmao. Poor
2 September 2017,Rated 2 stars out of five stars,"Lots of updates no improvement, all in vain"
1 September 2017,Rated 3 stars out of five stars,To many updates. Crashes alot.
3 September 2017,Rated 1 stars out of five stars,"Bloated, unresponsive, and to top it off a gigantic filesize. Typical lazy programming from Facebook."
2 September 2017,Rated 5 stars out of five stars,Anything everything. And in fact it's so addictive.
3 September 2017,Rated 2 stars out of five stars,Constantly crashing.... showing old posts in my news feed rather than new
2 September 2017,Rated 3 stars out of five stars,5 star for this app if have night mood
3 September 2017,Rated 1 stars out of five stars,"हर दो दिन पर update करने को आता है , chat (online) कौन कौन है login करने के बाद कुछ समय show करता उसके बाद न तो ऑनलाइन और chat ही show करता ह क्यों ऐसा हो रह है abe kya h fb daily update chat show hi nhi karta"
3 September 2017,Rated 1 stars out of five stars,Videos popping out hard to close
1 September 2017,Rated 3 stars out of five stars,El la reproducción de vídeo es lenta y algunas veces se pega
3 September 2017,Rated 1 stars out of five stars,I hate the floating video feature...how do you disable that horrible thing
3 September 2017,Rated 4 stars out of five stars,I don't know about it but I know it's so cool
2 September 2017,Rated 5 stars out of five stars,I have got so much ass from this aop! Love it!!!!?
1 September 2017,Rated 1 stars out of five stars,When I updated it it says app not installed now. I went to play store it says install whats happening
3 September 2017,Rated 1 stars out of five stars,"Horrible on Android, not user friendly and it cashes more often than not!"
2 September 2017,Rated 5 stars out of five stars,New interface of app is perfect... But Using a lots of battery !!!!
3 September 2017,Rated 5 stars out of five stars,The apps does not work since i receive tje updates from developers
3 September 2017,Rated 1 stars out of five stars,"Can't rate buyers in marketplace, constantly freezing, all in all just unresponsive ."
3 September 2017,Rated 2 stars out of five stars,"it always says Facebook has stopped working. you tired, mate?"
2 September 2017,Rated 5 stars out of five stars,We want right top chats log button
4 September 2017,Rated 5 stars out of five stars,Really good .it can help alot of people.
4 September 2017,Rated 2 stars out of five stars,Improvements are needed. Update size should be reduced. Glitches are now happening.
4 September 2017,Rated 1 stars out of five stars,Can't zoom in and out anymore when doing a Facebook Live broadcast
4 September 2017,Rated 1 stars out of five stars,Why can i no longer see new Members of groups I run??
4 September 2017,Rated 1 stars out of five stars,Stopped working after the latest update. Can anyone help?
3 September 2017,Rated 5 stars out of five stars,V. Very good in very smart app.
4 September 2017,Rated 4 stars out of five stars,Super Duper Adipwoli Fantastic Amazing Etc...
4 September 2017,Rated 3 stars out of five stars,The tablet version keeps dropping out and not responding.
4 September 2017,Rated 1 stars out of five stars,App is crashing ... not able to even open it on my j7 prime
4 September 2017,Rated 3 stars out of five stars,It stops working randomly and shuts off when I'm on the app. It's annoying!!!!
4 September 2017,Rated 5 stars out of five stars,Facebook because you can keep up the day with your friends and family
3 September 2017,Rated 5 stars out of five stars,"God is everything, I love the lord.... Amen."
4 September 2017,Rated 1 stars out of five stars,N nobody wants all these things pain in the ads APPS!!!
3 September 2017,Rated 1 stars out of five stars,does not respond on creating a new accoumt
3 September 2017,Rated 1 stars out of five stars,Crashes every time i open it now
4 September 2017,Rated 5 stars out of five stars,what to say about face...brilliant...but guys what is happening with maintenance...where are fast responds from user support disappeared...i have lot of troubles with logging in last few weeks and lost my 7 y old account...why?
3 September 2017,Rated 5 stars out of five stars,I love to look at my old life
2 September 2017,Rated 5 stars out of five stars,Nice app. But it couldn't move to external storage. Its consumed more internal memory.
4 September 2017,Rated 4 stars out of five stars,Undecide.everytime i update..FB never works righy.gonna try 1 more time!
4 September 2017,Rated 2 stars out of five stars,There we have to use messenger for chat it is worst thing
3 September 2017,Rated 5 stars out of five stars,It's awesome to have quick and easy to access
4 September 2017,Rated 1 stars out of five stars,App crashes too often when we search something in the app.
4 September 2017,Rated 1 stars out of five stars,"To slow to upload, keep repeating same stuff over."
2 September 2017,Rated 3 stars out of five stars,LAST UPDATE IS HAVING AN ISSUE... ALWAYS COMES ...FACE BOOK IS NOT RESPONDING....
4 September 2017,Rated 2 stars out of five stars,After the last update videos won't play properly anymore
3 September 2017,Rated 2 stars out of five stars,Daily update is really annoying and also it takes ages to install.
